	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_4006_4.txt	4006	4	910.942307692	574.676056338	597.25	730.75	461.962264151	459.073170732	912.875	510.28358209	571.217391304	683.164835165	856.338983051	523.277777778	590.416666667	663.043478261	816.337837838	762.06122449	673.375	510.043478261	302.833333333	669.308823529	996.370786517	1050.2	164.0	240.588235294	1110.1375	403.21875	760.225806452	1010.328125	625.203125	1024.64285714	934.317073171	597.245283019	816.625	546.0	697.514705882	567.777777778	1065.37878788	540.595744681	620.666666667	911.111111111	994.7875	865.278688525	710.147540984	783.616438356	1085.2804878	579.761904762	573.067567568	1052.78021978	581.133333333	229.884615385	677.385964912	672.608695652	820.702702703	850.113207547	569.164383562	626.142857143	717.647058824	450.333333333	701.5	805.915492958	161.0	1073.76623377	513.294117647	507.654545455	826.111111111	664.780821918	464.157894737	554.692307692	716.622641509	420.534883721	154.0	671.2	672.722222222	611.5	806.373333333	494.454545455	596.133333333	640.2	269.12	498.428571429	767.444444444	824.086956522	682.842105263	326.666666667	970.542372881	647.8	453.865384615	855.876712329	813.447761194	803.056603774	821.705882353	1007.55813953	589.654545455	683.637931034	570.458333333	579.571428571	784.192307692	476.228571429	683.127659574	880.0	477.611111111	460.363636364	904.027272727	652.613333333	596.610169492	637.0	571.590909091	721.559322034	556.765625	160.3	629.615384615	680.568965517	642.25	207.5	476.519230769	875.727272727	721.211267606	479.659574468	673.1875	697.0	724.578947368	714.491803279	718.988636364	675.163934426	987.375	722.4375	808.919191919	495.916666667	760.196721311	439.642857143	643.442857143	686.109090909	869.452054795	1003.63636364
alpha_rarefaction_4006_5.txt	4006	5	719.211267606	636.625	579.940298507	721.569767442	423.241935484	434.525	1018.09589041	599.630434783	476.442307692	707.176470588	750.722222222	446.444444444	567.692307692	678.5	722.708333333	584.508196721	837.895833333	500.03125	284.081081081	676.875	895.579831933	989.3	143.909090909	236.285714286	991.709302326	356.108108108	794.904761905	978.125	754.0	767.216666667	878.670454545	686.918367347	710.482758621	617.113207547	706.585714286	708.375	998.278688525	527.059701493	729.333333333	912.743589744	877.534883721	740.084507042	626.8	935.0	1023.00970874	623.047619048	572.602739726	1081.59036145	552.170731707	251.625	574.323943662	766.5	799.295774648	780.092307692	660.120689655	540.428571429	749.5	531.029411765	636.050847458	900.542857143	161.111111111	1062.21333333	577.418604651	563.0625	880.019230769	723.5	506.6	595.355932203	721.120689655	446.840909091	94.8333333333	691.647058824	585.513888889	741.987012987	798.75	479.846153846	586.234042553	629.897058824	284.0	442.081967213	699.4	628.649350649	738.75	373.588235294	998.620689655	652.725274725	492.630434783	927.835820896	763.541666667	829.451612903	965.840909091	1060.16483516	637.140625	660.681818182	591.873239437	574.545454545	727.0	399.2	623.818181818	823.55	581.255319149	270.538461538	1011.69473684	816.593220339	633.25	645.734375	706.675675676	752.3	680.411764706	138.0	627.037735849	624.838709677	681.876712329	257.8	478.87804878	859.078125	769.014285714	517.022222222	651.632653061	757.923076923	700.373737374	689.741935484	798.119047619	632.344262295	860.126582278	775.732142857	859.896907216	546.8	823.080645161	458.117647059	610.526315789	721.82	798.247191011	1092.37333333
alpha_rarefaction_4006_6.txt	4006	6	832.090909091	630.158730159	649.471698113	654.933333333	516.784313725	478.0	1006.64285714	509.725806452	485.857142857	716.461538462	779.554545455	440.12244898	747.865384615	645.220588235	745.714285714	674.0	780.06	499.357142857	296.591836735	776.571428571	977.742857143	961.049180328	140.5	192.454545455	1038.96774194	347.636363636	664.739130435	1087.953125	611.6	721.655737705	792.008695652	636.285714286	817.553191489	617.967741935	683.515151515	607.038461538	949.47826087	490.524590164	536.0	996.379746835	886.451219512	903.134328358	745.158730159	799.685714286	1074.78787879	659.671641791	629.681818182	1337.32307692	524.108695652	193.357142857	653.516129032	689.346938776	890.151515152	748.583333333	564.153846154	497.25	705.642857143	349.381818182	617.459016393	857.590909091	191.363636364	1185.63076923	494.25	509.441860465	768.294117647	792.982758621	532.8125	618.0	682.596774194	441.25	153.875	813.23880597	620.901408451	631.779069767	791.596774194	406.0	633.7	601.135135135	329.875	585.32	844.585714286	701.9	677.548387097	415.5	922.241935484	610.975	451.893617021	896.25862069	874.3125	809.596491228	852.518518519	1288.34210526	656.318181818	686.344262295	655.092307692	643.442307692	597.553846154	464.1	613.788461538	797.216666667	446.322033898	330.526315789	997.25	757.78125	587.453125	728.158730159	615.294117647	894.108695652	633.014705882	103.2	789.12	744.5	634.291666667	201.724137931	526.25	873.396226415	703.507042254	509.083333333	557.678571429	832.762711864	701.188118812	632.517241379	711.391304348	659.31884058	977.101265823	710.684210526	898.514563107	584.076923077	840.107142857	515.52173913	625.092307692	695.095238095	969.245901639	896.0
alpha_rarefaction_4006_7.txt	4006	7	811.424242424	626.232876712	617.491803279	827.305084746	470.243902439	383.88372093	1062.04347826	593.56097561	526.52	659.576923077	838.128712871	479.522727273	638.563380282	653.628205128	680.08045977	672.163934426	809.306122449	503.7	333.833333333	767.865384615	905.971153846	894.561643836	116.625	198.4	1053.03488372	363.236842105	743.886792453	1070.98507463	777.731707317	835.017241379	1154.03846154	641.714285714	703.865384615	590.564516129	679.545454545	545.411764706	1055.625	600.775510204	529.850746269	904.402061856	903.6375	748.28	737.438596491	811.246153846	1147.29545455	526.181818182	596.4	966.565217391	555.4375	235.285714286	636.692307692	621.4	749.168674699	713.0	625.666666667	554.642857143	702.473684211	450.139534884	629.55	835.451612903	261.142857143	1073.66666667	531.615384615	595.27027027	819.265625	777.044117647	518.051724138	693.4	672.5	601.0	99.25	755.304347826	636.553571429	671.202702703	886.103448276	464.151515152	744.03030303	705.5	305.64	590.162790698	735.346153846	745.846153846	756.357142857	382.24137931	890.014285714	673.655172414	453.166666667	976.230769231	898.901408451	721.846153846	978.394736842	1147.2804878	788.944444444	692.762711864	577.015873016	624.140625	802.428571429	396.11627907	599.279069767	1015.56603774	559.333333333	309.2	847.47826087	869.01754386	593.967741935	682.238095238	686.666666667	753.918032787	614.238095238	316.5	708.765957447	691.0	648.615384615	237.954545455	486.45	810.625	693.420454545	487.875	671.163265306	730.581081081	705.054347826	629.873015873	778.5	661.654545455	1018.97468354	710.014925373	825.238636364	508.441860465	751.263157895	505.717391304	687.590909091	642.692307692	751.109756098	868.611650485
alpha_rarefaction_4006_8.txt	4006	8	854.188679245	580.253521127	604.794117647	805.281690141	492.357142857	392.56097561	912.875	525.134328358	540.162790698	710.010989011	872.009433962	431.269230769	714.82	810.875	713.202531646	605.105263158	703.016666667	516.541666667	344.8125	703.448275862	1062.11702128	1075.4516129	194.25	280.368421053	1073.69230769	365.216216216	692.073170732	1028.15151515	635.692307692	788.631578947	1000.28571429	644.269230769	638.92	563.492537313	701.0625	588.734693878	872.492537313	488.333333333	501.241935484	876.555555556	1109.01612903	901.710144928	651.8	770.28358209	987.358490566	510.455696203	590.08	1148.86585366	546.7	196.8	600.901639344	570.92	752.192307692	753.0	659.125	556.553191489	732.507042254	528.486486486	594.424242424	906.344262295	172.333333333	1014.64516129	471.0	537.108695652	773.75862069	782.3	522.226415094	668.06	686.015384615	444.5	198.0	752.04109589	591.880597015	687.651685393	931.791044776	446.0	630.352941176	623.769230769	274.142857143	557.5	832.333333333	651.5	817.45	311.447368421	1066.23214286	617.291666667	476.773584906	910.390625	781.631578947	728.5	898.411764706	1064.81914894	626.23880597	634.344262295	725.75	633.098360656	681.25	440.486486486	575.9	839.380952381	502.022222222	332.434782609	936.428571429	814.147540984	625.381818182	637.692307692	566.162790698	807.372093023	604.611111111	141.0	830.081081081	654.818181818	628.139240506	409.0	456.826086957	1005.62068966	725.558441558	564.9375	653.022222222	862.35	770.068965517	704.0	893.924242424	744.928571429	991.185714286	802.306122449	840.666666667	433.779661017	1074.97674419	480.695652174	720.651515152	688.25	960.0	912.387096774
alpha_rarefaction_4006_9.txt	4006	9	790.614285714	554.373333333	678.163265306	788.264705882	453.596491228	393.448979592	997.62195122	547.333333333	442.444444444	710.493670886	1007.20212766	430.857142857	575.815384615	719.633802817	649.875	637.444444444	802.583333333	437.027777778	415.0	758.918032787	1131.825	857.884057971	199.2	213.230769231	1066.725	445.7	762.358208955	1013.08823529	660.375	867.566037736	839.96	699.307692308	681.818181818	693.659574468	745.517857143	497.015384615	1011.26666667	577.705882353	609.203125	990.988372093	806.428571429	710.170731707	608.076923077	858.0	1115.21875	593.651515152	649.649350649	968.6	573.736842105	174.125	677.12244898	666.136363636	858.571428571	722.9375	629.016949153	594.0	634.76744186	400.902439024	773.9	823.153846154	246.75	1071.01162791	462.448979592	558.790697674	939.133333333	801.625	495.12	743.3	681.098360656	521.028571429	137.363636364	741.243589744	648.518518519	714.567567568	904.630136986	423.4375	660.636363636	668.554054054	272.142857143	573.188679245	721.012345679	830.631578947	655.050847458	275.375	886.461538462	576.02247191	431.344827586	739.5625	817.5	615.835820896	782.0	1094.74358974	667.654545455	694.515151515	736.916666667	520.763888889	737.122807018	481.80952381	626.553191489	848.93220339	504.705882353	326.136363636	842.029411765	903.241935484	585.607142857	743.406779661	690.75	823.018518519	459.789473684	137.428571429	772.790697674	843.042553191	645.12345679	212.46875	456.826086957	888.849056604	798.447761194	505.8125	532.098591549	702.014492754	762.172043011	713.967741935	820.756097561	662.5	939.346153846	735.103448276	875.151898734	542.181818182	777.984375	461.529411765	659.469879518	686.777777778	797.265060241	1035.73404255
alpha_rarefaction_5005_0.txt	5005	0	692.148148148	656.139240506	634.538461538	786.895348837	508.454545455	416.42	1026.65306122	518.211267606	543.0	747.865979381	989.660194175	460.666666667	812.016129032	719.858974359	789.247191011	806.0	778.52173913	498.813953488	330.365853659	767.082191781	1005.37096774	1114.5	252.545454545	229.107142857	1032.12264151	370.018518519	688.75	1086.67741935	664.875	856.5	941.131578947	830.283018868	675.323076923	620.109375	866.0	627.119402985	1038.84615385	535.3	646.734375	988.045454545	896.018867925	898.939759036	680.534883721	972.613333333	1004.44604317	669.5	648.139240506	1055.89090909	553.319148936	287.111111111	606.058139535	625.714285714	1040.64935065	740.923076923	624.342105263	619.352941176	811.776315789	385.254237288	693.918918919	884.072289157	134.5	1136.01052632	582.826086957	499.482758621	1030.0	789.962962963	488.4	755.0	762.808823529	595.886363636	131.0	789.136363636	654.88	900.0625	754.494845361	495.014084507	595.93220339	680.0	271.222222222	615.741935484	928.25	749.703703704	653.047619048	444.214285714	1067.88	644.946428571	475.081967213	799.5	865.467532468	749.48	1037.94915254	1035.675	709.62962963	665.95890411	717.467532468	589.970588235	622.821428571	466.571428571	561.118644068	917.95	483.833333333	270.294117647	925.068965517	842.961538462	776.685185185	746.808823529	863.636363636	864.508196721	621.232876712	117.176470588	772.164179104	752.672413793	711.866666667	303.037037037	618.632653061	797.709302326	746.923076923	525.263157895	579.220338983	692.881188119	761.121495327	657.666666667	847.867346939	608.318181818	1052.01086957	706.220779221	885.53	436.936708861	748.48	383.461538462	636.161290323	790.31884058	885.857142857	912.928
alpha_rarefaction_5005_1.txt	5005	1	988.344262295	562.337349398	651.47826087	761.920454545	417.693548387	426.0	964.173469388	529.544117647	597.054545455	703.518867925	888.923076923	460.352941176	579.069767442	724.375	794.814814815	789.285714286	704.346153846	524.4	294.022222222	788.638888889	912.248275862	1083.27058824	287.5	255.5	1089.34951456	366.42	719.425287356	1196.62162162	617.933333333	799.0	839.815789474	733.705882353	771.133333333	729.844827586	717.113924051	632.714285714	967.9375	506.070588235	557.161764706	1060.15384615	900.85	920.843373494	650.406976744	912.583333333	1105.76229508	730.873015873	606.814814815	1102.55434783	796.763157895	247.0	644.2	685.2	928.5	825.493150685	617.0	750.071428571	797.375	417.382978723	656.333333333	1052.01449275	152.333333333	1131.0	541.246153846	634.285714286	1130.0	764.671641791	498.684210526	643.203125	664.88	446.322033898	125.4	699.55	682.47826087	784.585365854	805.373737374	460.3	614.1	803.0	264.035714286	582.263157895	908.875	840.619047619	760.904761905	382.947368421	902.011235955	680.301075269	476.553846154	957.818181818	895.035294118	742.0	808.438356164	993.9140625	680.986486486	693.285714286	626.609756098	578.119047619	659.136363636	460.595744681	597.714285714	971.154929577	551.105263158	277.6	941.619402985	940.818181818	685.313432836	775.014285714	809.583333333	815.685714286	623.042857143	125.315789474	673.957746479	906.62	696.691489362	271.538461538	508.438596491	879.835443038	696.532608696	560.137931034	634.776119403	831.0	781.342857143	812.0	813.852941176	690.375	1008.37894737	891.466666667	885.292682927	581.169491525	729.40776699	477.12244898	582.036144578	695.596774194	897.613636364	984.065420561
alpha_rarefaction_5005_2.txt	5005	2	809.170731707	635.202531646	627.618421053	897.549295775	459.909090909	600.682926829	894.305555556	503.131578947	482.537313433	769.701149425	791.899328859	487.5	666.413333333	676.869047619	767.722772277	697.9375	769.635135135	485.136363636	328.063829787	697.101265823	1065.35897436	1109.47368421	150.461538462	269.142857143	1102.5	412.382978723	686.431578947	1251.5	708.545454545	853.125	889.608695652	749.75	780.453125	790.3	841.563380282	661.333333333	1133.63380282	637.828125	564.1	977.5	943.675675676	847.072289157	644.009615385	870.168539326	1199.525	701.596774194	609.010989011	1107.59090909	719.227272727	229.038461538	653.789473684	917.571428571	888.879120879	846.769230769	598.25	521.120689655	756.443037975	428.098360656	600.8875	880.95	144.37037037	1128.63207547	511.017241379	549.936170213	933.0	734.261363636	521.0	686.5	640.3875	457.948275862	183.875	796.111111111	648.436619718	779.825581395	921.5	510.01369863	832.553191489	705.278481013	311.0	502.388888889	781.524752475	741.358695652	866.3125	326.022727273	1094.2	623.613207547	550.528301887	951.583333333	915.727272727	743.935897436	824.185185185	1190.11	671.178571429	807.134328358	766.75	552.037037037	881.015873016	438.488372093	609.846153846	811.571428571	484.0	362.6	900.14893617	856.185185185	592.039473684	809.47826087	664.25	980.6	611.120689655	122.230769231	768.225806452	900.175438596	640.441176471	223.636363636	554.404255319	964.269230769	755.387096774	591.818181818	653.442857143	786.382978723	800.03	842.470588235	780.95	709.643835616	1028.68131868	780.171875	770.826086957	580.333333333	802.075949367	478.568965517	659.978494624	803.681818182	894.462365591	987.852173913
alpha_rarefaction_5005_3.txt	5005	3	754.3875	663.717647059	632.261904762	804.780487805	515.909090909	399.01754386	924.764705882	485.658536585	539.045454545	758.66	935.982608696	463.803571429	727.203125	725.166666667	735.696969697	739.359375	746.435483871	397.8	346.279069767	717.182926829	944.722222222	1054.34567901	161.5	281.9	1150.13402062	432.27027027	771.540540541	1005.53846154	633.718309859	745.52173913	897.085470085	661.478873239	682.138888889	686.047619048	788.628205128	571.850746269	1236.85	509.5	702.278688525	997.530612245	958.154639175	915.345679012	633.448275862	1069.96153846	1087.8	646.88	640.549295775	1074.91666667	623.682926829	218.285714286	632.513513514	759.0625	837.978723404	862.563380282	575.342465753	558.508196721	1025.5	510.076923077	727.53125	845.867346939	156.5	1316.625	539.117647059	529.580645161	854.880597015	686.441176471	547.878787879	666.59375	695.692307692	535.020408163	113.625	716.581632653	649.25	737.694736842	919.776315789	436.430379747	667.75	765.267857143	233.65625	556.015151515	797.7	700.233333333	669.878787879	339.294117647	934.119047619	649.714285714	553.892857143	873.346153846	871.774193548	692.411764706	1052.55172414	1096.68595041	737.121621622	703.879518072	777.25	604.692307692	709.281690141	480.0	664.6	800.909090909	528.264150943	318.272727273	855.324503311	863.373134328	624.513513514	654.12987013	602.721311475	839.272727273	591.3125	140.5	700.015384615	861.175438596	789.696202532	226.451612903	471.75	959.029850746	705.176470588	584.083333333	668.828125	791.170731707	778.177966102	799.949152542	842.78	604.928571429	1002.66666667	715.784810127	745.369565217	557.967741935	741.878378378	500.275862069	649.06122449	749.417910448	852.282828283	1055.08108108
alpha_rarefaction_5005_4.txt	5005	4	924.5	643.1625	681.666666667	823.370786517	458.095890411	428.654545455	1036.02970297	470.258064516	502.630769231	757.64516129	847.401459854	488.333333333	622.206896552	708.898734177	840.455696203	701.896103896	742.35	430.256410256	361.117647059	706.337837838	925.373913043	1161.12820513	205.111111111	235.8	1109.00900901	368.642857143	828.272727273	1096.35714286	809.754098361	836.015873016	910.087719298	670.0	719.585714286	635.630769231	711.666666667	546.281690141	1049.21126761	580.016666667	645.567164179	870.142857143	1082.14285714	842.536585366	793.578947368	914.909090909	1198.56410256	760.454545455	589.259259259	1005.10377358	633.333333333	232.888888889	632.717647059	635.692307692	863.064516129	794.247058824	590.880597015	781.4	771.935897436	466.0	611.95890411	1018.125	222.0	1108.59259259	500.788461538	542.188405797	1033.04411765	750.5	558.3125	673.375	725.263157895	424.942307692	116.625	840.628205128	669.789473684	735.53	796.613207547	473.963414634	655.75	648.655172414	350.666666667	557.654545455	868.910891089	748.920454545	718.310344828	361.857142857	1173.3220339	615.193548387	551.105263158	920.733333333	823.186046512	782.12987013	1057.35384615	1172.84259259	640.538461538	764.333333333	643.794520548	580.489130435	708.533333333	530.5	800.705882353	969.047619048	480.417910448	296.0	926.320610687	844.5	627.661764706	784.761904762	791.0	722.904109589	584.844827586	117.8	678.5	809.685714286	704.012195122	232.516129032	470.758064516	1031.50704225	736.511627907	547.684210526	629.018181818	744.898876404	884.642857143	640.048192771	878.413793103	624.896551724	970.038834951	843.344827586	982.05	534.153846154	874.940298507	512.267857143	663.4375	695.308823529	883.494505495	974.226086957
alpha_rarefaction_5005_5.txt	5005	5	993.916666667	647.12345679	590.034883721	822.304878049	497.936170213	423.615384615	919.909090909	461.888888889	443.891891892	722.504587156	823.973154362	446.142857143	623.342105263	744.233333333	701.333333333	784.655737705	847.810344828	456.236842105	401.527777778	713.261904762	952.25984252	1223.65151515	216.125	233.535714286	1009.93636364	324.294117647	768.846153846	1183.27631579	610.5	892.347826087	970.578947368	771.904761905	891.5	635.581081081	734.766233766	632.220588235	1185.67605634	512.535714286	584.985915493	978.563829787	999.510204082	815.117021277	635.03	895.511111111	1138.81538462	614.492537313	721.046153846	1248.01052632	688.375	310.454545455	583.0	618.294117647	933.2	810.679012346	583.846153846	687.288461538	776.88	491.630434783	703.901639344	981.443181818	279.857142857	1062.3539823	550.137931034	558.474576271	961.820895522	718.9375	508.223880597	584.25	722.666666667	568.125	139.375	686.028846154	670.090909091	715.356435644	924.924050633	489.089552239	603.615384615	642.769230769	287.5	495.038461538	830.78021978	776.296296296	817.0	365.022222222	1188.88	675.696428571	477.014084507	830.774193548	890.5	755.531914894	1028.6	1130.69090909	661.513513514	666.951219512	627.228915663	611.658536585	801.0	568.162790698	604.5	1020.64383562	472.258064516	427.055555556	896.020689655	810.575	675.153846154	658.783783784	659.352941176	836.059701493	643.01754386	151.25	677.038961039	789.654545455	676.136363636	269.21875	520.849056604	982.623376623	722.677419355	525.017241379	595.718309859	811.0	792.514563107	703.797101449	710.009259259	626.225806452	1032.03030303	835.305084746	940.403846154	551.631578947	759.171875	433.590909091	618.0	671.013888889	921.105263158	922.6484375
alpha_rarefaction_5005_6.txt	5005	6	788.211267606	622.32183908	615.12345679	682.282828283	557.5	416.468085106	956.384615385	552.154929577	532.444444444	756.891089109	899.790697674	497.56	609.619047619	761.965517241	824.558139535	624.901408451	787.638888889	515.394736842	349.794117647	727.012345679	1007.47580645	1051.34567901	131.333333333	230.034482759	1004.29245283	418.027027027	713.08045977	1258.51428571	584.631578947	1008.04411765	937.283185841	833.283018868	692.417910448	674.0	718.0	564.720588235	1069.36904762	588.78125	579.405063291	1074.07865169	833.333333333	891.170731707	757.5	941.139240506	1162.59090909	622.8	639.135135135	1143.50961538	589.857142857	250.777777778	620.22826087	751.0	863.064516129	732.538461538	634.723684211	637.333333333	853.327868852	376.49122807	647.2	930.613333333	167.666666667	1186.06603774	549.898305085	571.888888889	956.775862069	714.627659574	518.846153846	605.581081081	712.879518072	490.595744681	191.363636364	719.159090909	628.060240964	776.071428571	937.613333333	475.394366197	642.263157895	765.084507042	261.5	551.524590164	938.857142857	761.571428571	838.630769231	362.441860465	1035.5	648.066037736	461.15625	914.838709677	952.21875	828.154929577	854.808219178	1192.89189189	748.721311475	716.346153846	588.0	622.45	767.973684211	454.957446809	771.188679245	834.337837838	518.625	281.222222222	853.503311258	764.614457831	719.721311475	639.37037037	946.181818182	794.62295082	572.444444444	124.4	634.630136986	803.2	650.06	257.375	539.303571429	870.076923077	796.795454545	547.549019608	643.166666667	757.585365854	769.217821782	701.118421053	845.263157895	719.038461538	960.912621359	714.044776119	787.661016949	568.903846154	772.076923077	515.666666667	657.386363636	829.147540984	924.609756098	1003.46846847
alpha_rarefaction_5005_7.txt	5005	7	837.558823529	655.118421053	623.318181818	808.470588235	528.2	467.622222222	959.027027027	453.284090909	470.013888889	801.8	974.333333333	476.632653061	717.323076923	787.671641791	722.484536082	691.602739726	736.975903614	486.125	304.075	649.289473684	1029.33333333	1080.43589744	159.066666667	199.6	1186.5	405.386363636	744.95	1243.08	745.518518519	712.721518987	948.079207921	724.566037736	645.88	699.047619048	722.25	616.514285714	969.7	495.0	581.041666667	1066.22580645	1016.61702128	779.121212121	679.176470588	860.163043478	1319.88461538	712.590163934	661.245901639	1002.42105263	527.514705882	242.5	611.230769231	618.607142857	966.436619718	765.125	623.723684211	561.25	740.62195122	470.875	684.602739726	1017.125	125.0	1084.04347826	501.949152542	513.2	945.4	818.625	559.134328358	660.820895522	702.284090909	489.6	124.5	715.125	608.638888889	723.457446809	919.096385542	476.054054054	677.928571429	746.658227848	295.6	544.630769231	855.153846154	689.561797753	756.921875	437.34375	1079.08219178	706.6875	456.762711864	835.00952381	806.136363636	807.6	897.0	1113.77777778	716.537313433	672.5	614.031578947	603.109756098	746.461538462	543.317073171	734.472727273	913.318181818	605.054545455	335.038461538	928.579365079	831.62195122	733.111111111	701.223880597	712.069767442	748.114754098	587.47826087	161.5	861.113207547	828.630769231	715.413043478	287.791666667	599.272727273	1009.23809524	726.863636364	545.466666667	669.553846154	945.623376623	749.858490566	663.908045977	817.919191919	784.136986301	1160.5	844.789473684	842.390909091	519.161290323	765.289156627	495.411764706	630.445544554	755.084745763	893.462365591	971.798245614
alpha_rarefaction_5005_8.txt	5005	8	847.8	601.846153846	579.32183908	825.443181818	502.3	403.318181818	1060.43617021	519.128205128	579.278688525	662.6	903.949152542	420.055555556	656.925925926	794.714285714	881.467532468	708.014285714	797.264705882	540.0	284.666666667	804.126582278	1014.20325203	1068.22972973	169.25	229.033333333	1136.84466019	382.107142857	786.963414634	1057.78021978	760.266666667	931.0	871.692307692	717.571428571	700.161764706	691.516129032	721.554054054	605.888888889	1036.4375	612.835820896	668.0	956.242990654	1052.66666667	903.230769231	724.6375	956.111111111	1147.00854701	562.272727273	586.0	1092.43157895	503.918367347	201.0	597.865853659	705.5	850.965517241	741.857142857	649.666666667	700.962264151	855.119402985	442.358490566	712.230769231	844.5	193.666666667	1014.67256637	580.22	517.444444444	983.092307692	697.905263158	502.089552239	639.791044776	823.971014493	465.03125	165.3	699.210526316	613.109756098	802.282828283	894.436619718	456.837837838	703.625	815.697368421	271.037037037	600.140625	798.78	760.395604396	733.5	352.534883721	1121.0	668.03125	514.857142857	1033.12345679	815.717647059	783.513513514	989.842105263	1050.20792079	738.513157895	771.405797101	583.961538462	534.5625	692.918918919	472.522727273	692.381818182	803.28	456.142857143	364.076923077	989.850393701	850.176470588	672.924242424	801.776119403	697.8	773.5	694.661290323	143.5	709.5	746.157894737	722.618556701	291.37037037	474.084745763	784.6375	686.028571429	509.153846154	664.5	922.0	762.221153846	725.092307692	757.732673267	708.08	989.064516129	844.080645161	869.298245614	546.555555556	841.785714286	472.886792453	719.965517241	750.967741935	869.91588785	1084.27184466
alpha_rarefaction_5005_9.txt	5005	9	860.887323944	654.873239437	568.838709677	959.040540541	504.559322034	470.575	1075.55434783	485.658227848	603.459016393	674.028846154	876.663934426	420.620689655	710.044776119	760.25	687.757281553	668.109589041	774.5	477.727272727	306.895833333	836.524590164	1031.37903226	1072.05405405	192.0	262.5	1037.34513274	342.0	720.469879518	1005.68131868	729.693548387	806.526315789	881.636363636	662.808823529	798.131147541	668.5	737.965517241	549.263888889	1192.97058824	560.47826087	684.405797101	1130.91860465	1193.03846154	920.346153846	665.270588235	855.6875	1173.71428571	665.264705882	657.554216867	1116.50925926	544.56	299.391304348	580.8125	628.875	839.670103093	700.75	625.38028169	539.898305085	677.965517241	446.6875	671.59375	1054.84615385	140.5	1229.0	576.196078431	563.555555556	1007.38181818	817.6875	582.196078431	613.564516129	677.842696629	421.818181818	168.0	764.8	674.720930233	777.865979381	863.386363636	493.313432836	593.109090909	764.681818182	284.0	569.940298507	860.642857143	728.393939394	797.029850746	410.538461538	1134.3	686.842592593	511.784313725	809.125	833.709302326	816.685714286	1059.05263158	1080.88333333	669.554216867	748.766233766	624.666666667	564.185185185	706.397590361	445.840909091	651.118644068	851.304347826	477.144927536	282.724137931	970.864661654	771.5	653.661290323	952.170212766	630.181818182	727.651515152	658.563380282	116.9375	679.214285714	896.181818182	702.573033708	319.965517241	466.114754098	811.941860465	715.536585366	619.255319149	688.1	807.074074074	704.67826087	859.542372881	800.759615385	670.065217391	947.79245283	712.863636364	868.133333333	510.677966102	922.016666667	498.684210526	845.786885246	763.967741935	889.642857143	988.692982456
