	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_4006_8.txt	4006	8	60.26762	52.65522	52.3636	61.56534	47.91742	43.01866	66.97228	49.15662	46.77012	56.79336	65.40649	40.68636	52.93067	56.47097	58.95166	54.84804	54.91102	39.91865	31.58382	55.39164	68.46071	63.04847	13.39796	25.98921	69.13443	37.88577	61.39211	66.16598	53.67636	49.74647	66.415	48.58855	52.41476	54.79328	54.33126	49.78493	63.44942	48.64791	51.36368	64.78969	67.94096	61.87219	53.65532	59.13919	69.5688	51.01244	57.30759	68.95639	48.68682	23.20591	51.05089	45.98804	59.43444	59.52559	54.19305	48.01996	59.06941	43.29049	51.17866	60.2546	11.10762	69.61228	47.38394	46.18255	60.05845	58.97061	49.46837	48.68438	56.59753	40.70168	11.5756	59.96002	51.073	59.61011	63.93329	47.54184	49.26896	56.20111	26.01911	49.74011	61.54879	60.50001	54.18713	39.19055	64.14002	58.78697	45.96138	64.42768	61.05924	59.53566	61.48036	72.19995	56.32303	55.83685	53.56017	51.9724	54.76278	43.13216	47.05871	62.29794	44.20514	28.94003	70.66947	59.95978	51.61319	54.149	42.89476	53.40519	48.7884	12.80259	55.35193	55.69859	54.76133	28.278	39.37287	64.09296	60.13352	50.91974	53.2633	55.95961	61.32343	57.28911	63.1506	55.89893	68.41102	57.78419	63.76176	47.01	56.51408	42.96412	54.68235	53.80389	63.73242	68.36699
alpha_rarefaction_4006_9.txt	4006	9	62.68145	52.832	52.85456	61.96472	48.5807	43.94039	68.49282	47.24169	49.35126	56.84443	67.98836	40.67882	54.04285	58.00076	59.8447	55.15117	55.29176	40.77105	32.64182	58.56484	69.63589	62.63916	13.67315	24.74854	67.51563	37.45514	61.27048	66.4256	54.83123	50.32371	66.52407	49.82867	52.78892	51.74661	55.23143	50.86188	66.26044	49.27887	54.73028	68.31317	65.57001	59.85946	52.39202	63.50365	69.95803	51.12515	55.82064	68.72496	45.82167	23.8291	52.74989	47.15931	63.2231	56.36693	52.60102	44.48997	58.92709	40.82185	49.98249	56.84342	13.11729	70.93642	45.57774	44.3298	57.00943	57.33422	49.99686	50.7873	56.51353	43.51942	12.98983	58.91554	49.21603	59.23327	63.45394	45.50316	50.05526	58.35239	26.27309	50.41759	60.02533	59.46975	55.2828	36.76198	63.89799	56.98174	47.56786	64.0289	62.76627	52.75617	55.88239	72.68213	56.16447	58.85136	53.88551	48.81666	55.16211	44.08045	50.18969	61.42728	48.16595	26.8811	67.99607	61.79641	47.75092	56.63074	44.01568	54.6954	49.84568	12.1493	55.07011	55.92841	56.68492	27.57369	40.41919	60.6327	60.45396	47.55751	52.96468	54.66572	63.19929	56.03171	63.97989	55.48363	68.41733	58.08688	60.79218	44.3602	57.29845	44.67449	56.05438	50.63443	64.30019	70.87246
alpha_rarefaction_5005_0.txt	5005	0	61.49517	57.95775	56.56208	65.32433	52.21395	46.18079	73.38582	50.21934	50.69288	59.44512	69.83915	42.24617	58.21166	59.11957	63.19231	59.72672	61.04913	44.82923	34.85716	60.46909	75.07457	68.85237	16.43595	26.47791	72.7533	39.2917	64.24365	73.06721	57.17721	55.24818	71.47259	52.41718	56.41631	55.76609	58.6596	53.75496	67.06196	54.36675	55.37291	67.72862	71.06163	64.2874	58.28717	67.90072	73.76301	52.08001	57.20676	73.93675	48.88316	26.48933	57.20371	52.00737	66.76036	61.12787	56.24123	49.46992	64.45506	42.96008	57.28661	63.91484	13.4376	75.29036	49.87491	48.51649	67.59735	63.66588	52.17995	52.76626	61.9203	47.78601	12.80137	64.26649	53.09946	64.50956	65.47375	48.50769	52.27923	59.73447	29.79111	53.17046	66.97854	63.7019	57.48042	39.21902	69.00455	59.45317	48.97826	66.23285	65.7124	59.7548	63.30667	77.10584	61.18814	58.51018	58.98387	53.6804	59.47746	45.30845	51.4531	66.8024	48.98672	28.98271	75.8023	64.91017	52.86225	59.47516	47.4593	60.20454	53.91803	14.95883	60.38054	59.74468	60.11042	29.1975	45.5103	67.88477	63.10735	51.20578	54.171	60.28402	65.71554	57.04057	69.02837	56.16345	72.40959	62.96956	66.56754	49.94697	59.50236	45.82726	58.62855	57.89973	70.84505	73.06503
alpha_rarefaction_5005_1.txt	5005	1	63.47011	54.85441	56.5316	64.56293	48.01902	46.3157	73.446	50.97672	51.41901	59.60541	70.42691	41.52833	57.46612	59.6328	63.77163	61.07869	59.49217	44.4575	34.5449	61.5741	75.35378	69.69874	16.06079	26.37301	73.79708	38.72465	64.76997	70.47286	56.70688	54.30897	69.56178	51.24263	59.62295	59.25232	58.54902	55.81239	70.0764	53.43685	55.77022	70.34292	71.57494	63.36436	55.54299	67.11904	75.16918	54.90025	58.60713	73.07141	48.87206	26.98923	59.20099	52.3098	65.35735	61.63805	56.23575	52.20515	60.40059	42.59534	52.00959	68.03218	13.45408	77.71748	51.88034	50.75843	65.97833	60.39119	52.15023	53.18944	60.02453	47.98892	12.48127	62.98921	53.99005	62.27951	65.82391	49.11786	54.24955	61.80497	29.15779	52.66682	64.16741	64.53444	60.04089	40.5455	69.38011	60.80218	49.90341	70.50842	66.059	61.44671	63.69469	78.61575	59.23728	60.78483	56.32509	54.30236	59.90854	43.80198	52.8787	66.20273	50.81354	29.1228	75.37876	65.08916	53.52765	60.92051	47.98612	59.46905	54.91801	15.05439	59.21394	58.25354	61.20194	29.48639	45.83184	64.76903	60.59539	52.66439	56.99237	60.651	65.66809	60.14682	68.40699	62.39704	70.76692	61.97058	67.95832	52.76778	59.45153	46.72387	54.86031	52.8998	70.49912	70.76751
alpha_rarefaction_5005_2.txt	5005	2	64.34206	57.71182	58.24767	65.22031	51.30228	47.50399	72.50112	50.94152	51.17608	58.94193	70.86407	42.07026	57.24408	59.32749	65.77634	59.86207	60.9947	42.87115	34.18922	59.20603	75.23403	68.27087	14.73978	26.44682	76.2539	39.6577	61.18788	72.12708	58.51562	52.88586	71.92805	51.59695	59.44632	58.47998	60.12176	53.20811	66.29889	54.41967	56.02766	71.22709	70.68386	63.93986	56.41842	66.14007	75.73452	54.55703	58.93164	73.28066	53.21727	27.03175	56.70064	53.06154	65.78894	61.16574	58.60908	49.6597	62.71535	43.68992	54.84032	64.26101	14.49896	74.5516	50.62932	47.53175	64.52574	62.31339	52.35363	53.57186	60.27672	47.14802	13.68843	65.81875	52.71859	63.83375	69.31509	51.06542	51.80363	62.02187	26.78752	51.53833	63.20401	64.85312	61.31155	39.56299	69.26483	59.71772	50.36548	69.25707	65.18571	60.09517	63.06761	77.66763	60.31857	61.33011	57.30129	53.61248	59.09919	44.41329	53.12009	66.67474	50.27072	31.04959	75.87946	64.09783	53.99183	60.72976	46.18472	60.55086	53.55903	14.17616	61.26705	58.56009	60.62936	29.44762	46.16595	68.38672	66.2438	49.80745	58.71227	61.36856	67.14361	59.38991	69.03984	60.82382	72.49064	61.65976	68.39534	50.33372	61.63074	46.7369	57.98752	56.27232	72.06186	73.308
alpha_rarefaction_5005_3.txt	5005	3	62.0622	57.68068	55.92618	65.32003	49.2893	46.62372	71.85255	49.81973	51.96286	60.34006	70.21132	41.72353	56.75344	60.8382	64.2064	57.95924	59.60376	44.65531	34.07545	61.05787	72.09349	67.52119	16.96467	25.51873	73.3468	39.5183	65.04895	69.92043	56.21152	53.77714	70.58434	51.6429	56.61051	57.1116	60.67977	54.6857	70.09312	53.06149	56.88454	72.37525	73.05383	64.97726	55.62929	68.25307	73.28526	54.8225	56.40448	73.91866	49.71394	26.53142	57.28162	51.89856	66.21223	61.2387	56.27915	50.89054	63.6466	44.18236	53.97437	65.92522	12.65572	75.68131	50.48254	49.61284	64.0355	62.60993	52.35523	54.8847	60.41863	47.73482	12.76375	62.45809	54.71313	63.9189	67.12171	48.83759	53.94871	60.19551	28.1593	54.10628	65.05492	63.83291	57.76653	40.50833	68.82292	61.98569	50.36447	70.45277	68.12862	61.68566	66.41026	78.82867	60.8058	61.80873	57.52677	55.29284	58.48219	44.98564	51.92022	65.69919	49.02402	28.55965	75.44658	62.44159	53.724	59.21832	48.89917	57.49509	55.57011	16.076	59.92691	61.42006	60.73946	29.25222	44.73634	67.6679	64.26386	51.86421	56.78126	59.45942	66.16894	61.34798	69.07017	59.41567	71.92882	61.92141	66.15653	50.58421	56.40556	47.05622	59.52043	56.4262	70.13475	72.66789
alpha_rarefaction_5005_4.txt	5005	4	63.7927	58.18257	57.9014	66.0866	48.94613	46.32413	72.12322	50.02738	51.03106	59.62601	72.24486	41.53421	58.923	61.02728	63.91104	59.45715	58.65227	41.19875	33.74426	58.90483	72.5574	69.35014	15.0564	26.37757	76.39185	38.86442	64.23878	74.52859	60.73092	52.52685	72.90961	53.48525	56.95093	56.55663	58.02867	54.56744	68.08458	52.58239	56.69275	68.87095	73.14697	63.16841	59.28512	67.68797	75.46907	54.91537	55.59782	71.92279	50.07989	26.98485	59.03399	51.74753	63.986	60.91788	53.86819	53.01768	64.19355	46.06821	54.65366	66.3001	13.40498	75.71149	49.50805	51.40883	66.2607	60.90362	53.97183	53.20786	60.3315	44.89429	14.49132	64.70954	55.03948	63.62406	68.78177	49.11364	50.29538	61.28878	28.3273	50.60643	65.22236	63.95369	58.83738	39.98858	68.26644	61.44451	51.46255	68.73723	65.79466	63.79535	65.21915	80.03179	60.75448	59.02923	55.97444	55.64875	58.11191	46.44453	54.01429	65.59914	49.8933	29.99993	75.45753	63.52706	53.04284	58.0762	46.04579	58.95327	51.38257	13.79317	57.87518	61.56509	57.68771	29.03277	45.62976	68.04895	62.96343	51.69038	52.67488	60.93268	67.32863	59.10201	67.82987	58.75754	72.08834	61.00371	70.25806	51.81267	61.26569	48.13241	56.83386	55.89896	68.56794	71.01279
alpha_rarefaction_5005_5.txt	5005	5	66.85782	56.8176	56.01932	66.19778	48.65639	45.78386	70.1483	47.75616	49.63332	59.17372	71.4716	40.84918	57.85006	62.59661	63.62772	58.49598	61.86726	43.59017	34.01946	61.64551	72.54588	69.06298	14.0122	26.13084	73.54687	38.99293	62.91372	73.99657	57.81751	54.37494	73.01167	52.60751	58.4317	58.54532	58.96975	53.03867	71.07372	53.86003	55.97181	69.31209	74.86031	63.11103	58.58603	66.70713	76.67951	53.23899	56.71297	75.36533	51.07719	27.1823	57.88505	50.90747	64.86591	60.86113	57.03394	51.82218	63.32245	44.68888	55.78227	68.55114	12.96939	74.15249	52.00093	49.18123	64.32837	60.87437	51.6176	50.60638	61.67594	47.55901	11.72977	63.83247	55.80517	64.16093	68.24898	47.86046	52.80106	58.48876	27.62892	53.19861	64.11761	64.09671	58.52776	39.3169	71.35272	61.16346	50.99157	67.53743	66.77891	62.91725	63.47446	80.50425	59.73419	61.43846	57.57686	55.17213	58.65067	47.19996	52.87408	68.28168	48.2765	29.95101	74.95294	64.61534	54.14642	57.31177	47.6793	61.24949	53.26874	15.02571	60.84602	57.89008	60.41923	29.32919	44.08351	68.1486	62.35104	52.00401	57.33084	61.38712	66.6684	59.79948	66.99397	60.21145	73.42047	60.88617	66.4066	51.16423	55.93086	45.75078	57.65739	56.11662	69.57717	72.29304
alpha_rarefaction_5005_6.txt	5005	6	63.29157	56.96548	56.84525	64.40367	51.4253	46.16358	73.59632	50.97824	52.55148	60.00739	70.0527	41.96259	57.67732	61.14065	62.51738	56.05775	61.11741	43.91175	33.09083	59.03302	74.21784	68.61321	12.69916	26.69314	71.86376	38.74252	61.8131	70.88676	54.70858	56.69329	70.57107	53.29522	56.26635	56.80111	59.99615	55.02266	71.94733	54.29791	55.58365	72.10145	70.10904	64.81616	57.70798	67.06331	75.53234	55.18567	56.60475	73.51776	52.92433	26.67774	59.01882	49.64491	66.08249	60.65325	57.27215	52.39411	61.84988	43.19164	52.68293	64.53985	13.47684	74.75181	51.31266	48.64301	64.16401	62.72453	52.52697	52.80807	62.3352	44.81608	14.59937	64.63445	53.69945	64.51376	68.98332	48.99215	52.57171	60.9868	28.6621	51.41436	65.24304	63.97165	60.47454	40.92634	68.39527	60.44767	50.73114	68.94058	64.45379	60.69612	62.62536	79.7281	58.7337	61.97469	57.58829	55.81862	59.93287	45.79822	54.76268	65.53064	49.22132	27.85494	74.04104	61.88926	54.30268	57.45138	47.9326	58.1235	56.49022	13.95186	59.58122	60.54131	61.07913	31.40002	45.31757	68.11391	65.18671	50.58093	55.28657	57.46578	64.65221	59.87548	67.73377	61.92928	72.69886	61.67438	65.49084	51.13414	60.18653	46.33161	58.22214	55.38309	70.12948	71.14199
alpha_rarefaction_5005_7.txt	5005	7	63.26608	57.2887	58.02494	66.14576	50.28202	46.01057	71.67676	48.73389	50.69838	58.85629	69.90202	41.9228	58.30726	58.46849	65.28824	59.3059	61.74515	43.81853	33.71237	59.08229	75.5035	68.80688	16.53407	26.25948	75.7468	40.13808	63.59597	72.40942	56.50378	54.90463	70.80814	49.21142	56.21914	57.80087	59.59322	56.62416	67.8272	52.649	55.01778	71.35734	72.38473	65.51973	57.29594	68.99776	76.45378	56.24238	55.16131	72.54348	52.43764	25.81653	58.57092	50.11969	66.97516	63.26215	56.17218	52.12791	63.73247	43.87412	54.90767	64.70301	13.07209	76.11441	50.77445	47.18664	68.06634	63.99216	54.51654	51.45372	64.42349	47.01426	12.79203	60.69093	54.68885	63.6761	69.37975	49.38083	52.52232	61.48461	29.2842	53.6767	66.6365	62.73212	58.26857	41.34067	68.22111	60.8765	49.2297	70.63946	64.6091	63.54863	61.63272	78.50489	59.54753	62.24891	58.52	54.88146	59.74535	47.35373	54.52907	65.42131	50.51325	30.12591	74.06858	64.92707	50.17775	57.96831	46.91249	58.4338	56.03696	15.62224	61.01397	61.60359	61.89318	30.01959	47.19708	67.07998	62.64465	50.13923	59.35175	62.46146	65.36564	58.14536	68.38863	63.00604	71.41396	61.16768	69.31159	49.96171	58.11993	48.08399	57.86613	55.28602	69.69594	72.30864
alpha_rarefaction_5005_8.txt	5005	8	62.95678	55.56722	57.20103	63.43938	50.24979	44.85229	74.10882	50.39093	51.32238	59.17174	67.97276	41.57407	58.45873	60.59985	65.21298	58.74041	62.4139	43.45297	34.11468	63.30547	73.56816	68.00602	15.42562	27.24365	74.54845	40.15778	65.2169	72.4143	55.7557	53.89417	71.4636	50.14206	58.21267	58.31464	58.84979	56.62356	68.79538	54.58032	56.17228	69.01403	71.8573	68.29949	56.63545	69.10709	75.29865	52.05014	58.67579	71.83566	46.73214	26.63364	56.38451	53.0901	64.20748	63.68284	55.78808	52.62195	61.97782	44.22972	53.96613	63.84867	13.34765	75.31908	50.94995	49.85548	65.87306	61.79647	51.01204	51.68425	63.54879	46.86828	12.13811	63.80321	54.93038	66.14137	64.69852	47.99691	53.59107	62.85311	30.0485	53.1737	65.06686	66.9269	59.94902	39.37295	70.86982	61.75911	49.71093	66.66516	64.00775	60.41367	63.32381	75.2831	60.34146	60.04205	55.75678	56.56445	56.86565	44.30136	53.85894	62.49453	48.06392	28.86412	76.9403	65.88417	50.7835	58.34329	48.14123	58.77621	55.18802	15.67069	60.34251	59.17801	61.11438	30.44202	43.39798	64.4944	63.05886	49.9243	57.13896	58.66672	65.40006	57.40425	65.03644	61.95439	72.37652	62.8969	68.48622	50.25874	59.81884	46.06805	59.48689	54.98991	71.06927	72.01549
alpha_rarefaction_5005_9.txt	5005	9	66.23599	57.59265	56.79203	67.38887	48.98239	45.74143	71.94801	51.03828	53.42068	57.98738	70.42905	41.97761	57.16368	61.42254	63.76495	57.87497	58.77663	45.41583	33.46591	60.12372	75.80411	68.62099	15.9542	24.71219	76.07967	37.5445	62.35999	73.18484	56.90685	54.56677	71.13061	48.94619	56.93583	57.78996	61.79012	55.29697	69.17627	53.96288	57.82683	73.87597	73.65705	65.08732	57.3682	63.58757	74.57805	54.13446	60.6312	75.66681	50.45193	27.91816	57.75763	51.17044	66.13845	61.46114	56.34736	51.15627	62.60434	42.40158	53.29068	66.32704	11.53451	74.30988	52.06044	50.3508	63.52843	62.04673	52.59774	51.05164	63.10054	44.63996	13.0714	64.54225	57.20573	64.22932	67.3516	47.52999	50.9201	60.51293	29.50481	54.01225	65.66872	64.12377	59.99637	41.66246	70.44423	62.24821	49.59752	66.50615	64.3982	58.41106	65.74237	78.84545	60.47523	62.98802	56.12236	53.41693	58.81481	44.79305	52.03587	63.27121	49.80284	27.2887	75.99111	62.51807	50.19114	58.46203	47.80574	57.03739	54.56721	14.54463	58.58713	61.98619	61.62884	31.79281	42.95826	67.30451	62.08817	52.81723	57.31119	60.02602	65.44623	61.66961	67.25799	62.49117	71.43073	64.44428	69.08968	50.3881	57.81454	47.1519	58.29016	55.46244	70.94938	72.82086
alpha_rarefaction_6004_0.txt	6004	0	70.57917	58.93218	61.28687	66.76736	52.75715	48.93231	74.45914	51.32771	53.34634	63.87788	75.31246	44.36974	60.36413	65.18752	67.55388	62.99951	65.49279	47.10845	35.75947	65.12935	79.08143	73.59404	17.94893	27.9768	79.42038	40.78373	66.11937	77.3152	58.0558	56.92506	74.27912	56.55908	60.11208	64.07796	62.97219	54.36045	73.96508	57.34736	58.35008	75.07619	77.94835	68.5261	59.29671	71.19095	81.83425	57.95753	58.68875	76.68448	54.54602	28.26203	60.88353	53.66625	70.98078	63.59119	61.39901	54.20313	67.01665	46.7381	57.75702	67.11221	13.82801	81.68523	53.07641	51.79357	69.65077	66.83829	55.18898	54.69935	65.43251	49.55663	13.67515	68.40899	59.10037	64.53894	71.55639	50.42115	55.88067	63.7788	30.46203	56.06031	67.87777	69.16506	61.84642	40.78667	69.72341	62.69829	51.54851	73.28802	68.38968	67.91238	66.93673	82.71434	61.90451	61.82187	59.40709	56.56153	61.94202	49.43613	56.92883	70.03902	53.41561	30.59243	80.33074	67.92248	54.30445	60.05379	51.48946	61.9358	56.03692	15.73162	64.06179	63.281	63.67399	30.60642	48.97948	69.5633	67.74922	53.50959	59.72534	63.92441	69.40587	63.05611	69.24816	63.19656	75.57357	64.44754	73.93814	54.8676	62.94471	48.12406	61.13084	62.53025	71.98251	75.81082
alpha_rarefaction_6004_1.txt	6004	1	70.42438	58.92979	58.8096	68.23223	53.62004	47.11342	76.9202	53.84407	53.77887	61.717	75.43639	44.08505	60.98156	59.97072	65.59986	61.45364	66.12957	45.97712	35.81262	63.26327	80.78544	71.6114	16.72786	28.24709	76.90326	41.59543	67.2448	77.33078	57.5945	55.4281	73.96813	55.48503	63.16706	61.34767	62.62119	56.30083	72.15476	57.53085	57.192	75.36055	74.18275	70.48913	61.32862	68.15537	80.04001	57.11401	59.86163	77.82262	52.12212	28.10323	62.33727	55.63666	70.21792	64.91586	59.98281	53.64111	65.18391	43.98951	57.93753	68.81425	14.01291	81.26852	52.63351	52.14039	71.75436	66.57736	53.8703	52.45996	65.48091	49.51095	14.91668	66.26337	56.28044	67.5383	68.93496	51.71237	54.48067	63.51612	30.24185	56.87263	69.78261	67.80254	61.79107	41.42238	71.9008	63.85461	53.19205	71.88525	68.79897	65.31611	68.35118	82.07787	65.08593	64.08712	61.46957	56.72709	63.20266	47.95919	55.89722	70.10896	53.63267	31.66553	80.43621	66.84262	56.24954	63.9526	51.70029	61.54504	57.77599	15.84816	64.7242	64.4546	64.01254	29.98394	48.23963	69.78743	66.677	53.203	59.10879	63.16985	69.12011	63.07012	71.73845	66.08932	75.79656	64.79765	71.39835	52.81718	63.01004	49.53169	60.17563	59.59456	73.30621	76.38415
alpha_rarefaction_6004_2.txt	6004	2	71.16489	59.9741	57.90913	67.38208	52.94838	48.13038	76.99306	50.46233	50.77641	62.32886	75.55016	45.17123	63.60991	63.83086	67.38267	62.66217	65.67362	46.76351	36.93291	63.75764	77.38589	71.59915	15.48525	27.39862	80.26697	39.34347	64.36241	77.287	59.68496	59.11032	76.5539	53.35609	61.21022	62.08427	63.41806	57.73962	72.72507	55.40575	60.55816	72.90505	76.57294	68.45912	60.64277	68.99216	80.60841	58.87404	60.11095	78.92253	52.96967	27.48125	62.23637	56.44666	68.81201	63.05488	62.16976	54.96641	64.58302	44.86885	57.38262	68.28829	15.14159	81.07649	54.79746	53.27354	69.41253	67.07575	54.28977	56.96247	65.79531	47.21803	13.63616	69.54686	55.81116	65.69837	72.30318	51.03808	54.42553	64.27493	30.66518	55.54325	69.02675	69.94694	65.06985	42.36179	72.04678	63.48324	53.76853	71.82506	69.1127	64.61393	66.94848	83.23026	61.45009	64.93234	58.24276	56.12761	62.30003	47.21443	59.91353	67.99159	51.51941	31.36295	79.54205	66.51219	55.61494	62.67935	54.72605	59.68517	58.44488	15.07291	61.95595	63.39047	63.24379	29.32897	49.20531	73.35223	66.76597	53.69221	63.1432	63.7093	68.52429	62.44984	72.41821	64.60836	75.88901	67.43792	73.08284	51.07928	60.41873	49.1603	58.98803	59.97601	72.16281	75.3426
alpha_rarefaction_6004_3.txt	6004	3	68.33664	59.15264	59.99067	69.91889	51.72714	48.61577	74.80774	52.51669	53.45711	63.46315	75.32693	45.78222	61.60875	62.45994	67.31816	61.73883	64.98917	47.77963	35.6513	65.4371	79.19062	74.49482	17.04336	27.7661	79.47545	38.91512	65.35426	79.22311	57.85477	58.47723	75.43294	57.76765	60.22376	62.04091	63.75374	57.32714	75.22022	55.50985	58.51017	77.57698	75.61039	69.54664	60.18634	71.47895	80.91838	57.3152	60.22645	75.75746	52.61683	29.28419	62.99746	56.10461	70.15807	63.68984	58.22196	55.85525	64.1899	46.54287	56.98207	67.72378	14.30489	82.94383	53.91341	51.61854	68.10224	66.75449	53.72781	54.55991	65.64987	48.7069	14.64832	67.08035	57.6532	67.03564	72.37587	49.90453	56.97273	64.31373	30.97545	54.61409	67.40066	68.33302	62.85116	42.4207	74.68319	63.43577	52.77702	71.6871	68.95591	64.64052	65.93075	85.86041	63.77603	61.52553	60.90109	56.76118	63.09352	50.79657	58.95114	69.2282	50.12161	30.87793	78.00692	65.75631	53.91152	64.64817	51.64914	63.62668	56.11842	16.00975	64.82621	63.02821	63.49405	32.19991	48.11597	70.17296	67.61572	52.24334	60.04736	65.93218	69.13614	64.46341	69.60883	62.76613	75.30047	66.56862	72.89978	51.00656	62.80116	48.99436	61.63476	58.66987	73.26391	77.30694
alpha_rarefaction_6004_4.txt	6004	4	65.84508	60.24954	60.91181	69.71242	51.47202	48.14163	76.01452	51.24765	53.44099	60.29737	74.99732	43.42077	62.01496	63.09016	67.87174	59.45367	64.25988	47.15558	38.00481	62.41205	78.3847	71.71299	15.35948	27.69037	78.32784	40.00627	66.45803	77.96335	59.83769	57.19564	72.87753	53.10369	60.64924	58.97006	62.5979	57.32344	74.00682	56.49911	56.35957	75.04478	77.68804	69.80292	60.54122	71.05568	78.58065	58.44496	61.96759	78.50615	52.93478	27.49382	61.68609	54.46657	69.20251	65.69261	60.53931	54.90595	65.1056	45.73956	58.0328	68.6668	14.42839	78.82779	53.29521	52.68347	68.52172	64.7856	53.69136	54.16045	63.93986	49.78687	13.84269	68.52197	59.16312	67.78255	71.90926	51.06366	57.3175	63.96603	31.46618	54.01408	67.74221	69.50744	63.30734	41.66221	73.27943	62.29597	53.72718	72.00777	67.56996	64.39067	63.798	84.27735	60.75611	63.97968	59.18225	56.52926	60.66272	48.30534	58.52548	69.24469	50.7629	29.47391	81.02201	68.73732	56.53367	61.67421	52.19093	62.87832	56.79701	16.20135	63.75806	63.14226	63.71625	30.49535	46.4975	72.17244	68.07799	54.20878	60.77669	64.0718	69.63863	60.95841	69.89943	63.63793	76.14824	67.25647	72.01645	53.09731	62.48203	49.00063	59.72006	59.14277	72.82154	77.92797
alpha_rarefaction_6004_5.txt	6004	5	69.06941	60.22604	60.86281	68.90142	51.94796	47.56629	76.22691	52.44556	52.38107	61.73889	74.77592	42.8772	62.14457	61.91354	66.81356	62.60025	67.17898	45.10378	36.34729	64.19309	80.17415	72.54351	17.84764	28.80739	80.36998	41.68235	65.31966	78.95749	61.51904	54.13989	76.52968	54.38386	60.12196	63.8736	61.91412	56.80156	73.94733	56.97182	58.79925	76.09408	76.53649	68.56267	60.00725	73.16823	83.64904	59.05574	58.4612	75.8767	50.86553	26.78136	60.12221	56.68633	68.45636	63.4797	58.31601	55.96027	65.79572	47.61481	57.05805	68.08813	13.39502	78.89412	54.6271	53.21042	69.92809	65.13248	54.64052	54.16264	63.45061	51.38562	14.39655	67.81527	59.03604	66.93087	70.16002	51.36357	54.80961	64.04111	30.32414	57.59651	66.72153	67.22505	61.18365	40.84104	72.51843	62.87793	53.90704	71.33612	71.45956	66.3292	66.83754	83.29271	62.52159	65.0363	60.62228	57.87103	61.41179	49.196	58.21058	68.59088	51.85339	31.78899	79.96449	68.97989	56.34621	64.40221	51.09178	63.53539	56.20797	15.68384	65.48802	63.72537	63.39319	30.38911	48.14626	72.08372	65.49763	53.33991	58.58843	63.96656	68.75117	65.09316	72.52564	64.90298	78.60091	66.20339	73.43186	53.15195	64.75625	48.25869	60.80812	59.81963	74.07924	75.56603
alpha_rarefaction_6004_6.txt	6004	6	66.65965	57.0792	59.9231	69.08252	51.13581	46.86289	76.13536	53.03035	51.80648	62.55501	75.92648	44.1007	59.51993	63.57226	65.94687	61.06208	65.31815	45.827	36.57537	65.1916	78.85271	76.29341	18.21146	27.04019	81.00861	41.23686	66.34904	78.05561	60.6281	59.87217	76.13544	54.65524	63.55764	62.48013	62.90481	58.39111	72.03014	54.31339	60.28534	72.52456	74.89751	69.1519	61.05475	70.94391	82.56924	57.25417	60.46048	77.87246	54.57521	28.4779	62.57674	55.94798	69.81627	64.33054	59.10269	56.84789	64.61122	44.14288	56.18505	69.20315	13.46168	82.53165	54.22541	56.11084	71.00777	66.91067	55.15991	55.704	64.4645	49.26889	14.21264	67.95108	56.67936	65.10234	72.90134	51.72917	54.62484	66.09685	29.19035	55.89271	69.18196	67.42887	61.83906	40.18555	73.30084	62.63593	51.68691	72.62097	69.94131	64.66615	65.00401	85.05009	62.98709	60.96619	58.82916	56.52049	62.74674	47.67583	57.22215	71.62266	52.85175	31.04637	79.07558	66.78481	56.28618	62.71356	52.54201	63.60188	56.13421	16.59214	62.44739	63.00287	62.48786	30.90318	49.56168	73.43556	66.91372	51.75348	58.48961	59.96148	68.12404	59.42049	69.065	63.8876	76.40859	66.51434	71.87788	52.54673	63.36621	48.88336	60.64494	61.71582	73.38504	76.51777
