	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
ERR537686	0.236847036	0.317389944	0.316190946	0.294511038	0.326399927	0.358237392	0.280884356	0.319937031	0.369488394	0.323685121	0.214885319	0.495976688	0.180552972	0.251709146	0.135549338	0.251388281	0.203827702	0.386750716	0.479485396	0.285976852	0.263058628	0.216427940121	0.70168871	0.537655826	0.294617725	0.410154533	0.277383787	0.22751121	0.310685426772	0.349808573352	0.238069203	0.412301461406	0.34137692	0.315970659	0.304248593	0.296133714	0.21682842	0.357521553	0.387323328329	0.249511655314	0.268295355	0.274246202558	0.323213206	0.283987282	0.201989672	0.179995597	0.223031066	0.336803528	0.36411719185	0.513989658883	0.314067104	0.388236569	0.297531308	0.280058682	0.308407339	0.377283649	0.253080865	0.447140050556	0.231808933	0.273590945	0.716577613096	0.284849299	0.359701486	0.38785506	0.286525254	0.267662263	0.326095083	0.446748869337	0.274633649	0.370510446	0.71521569	0.268998983	0.405551205	0.21200425	0.323868108	0.200334347	0.389817796	0.318752834	0.558762744	0.343883373	0.312762563	0.257577503	0.28104069	0.477654217	0.247233074	0.278331356	0.336924044	0.267298128	0.281676047	0.201307997	0.323450497	0.295704432	0.240726422	0.255336671	0.290284514	0.26348232	0.206469304	0.504773434	0.258813408896	0.27369843	0.364176592	0.58494013508	0.244087495	0.296998599	0.362123771	0.335328672575	0.465193452164	0.0	0.214681839	0.746061642508	0.257361206	0.217574057744	0.237418739	0.75977942	0.411681257	0.263354362	0.269004437	0.31437125	0.292307578	0.285264771	0.262052655	0.26993696	0.286567949	0.25296444	0.261947366	0.309653706	0.250940158	0.387391619	0.180838333	0.174493666	0.176971788	0.432254593	0.212179005	0.223834442
ERR537670	0.218343925	0.289373477	0.350589653	0.306431815	0.257364922	0.341112927	0.341440885	0.313592198	0.423235365	0.225880588	0.177290576	0.525715171	0.158782631	0.236907425	0.192922427	0.220942278	0.169368881	0.366285135	0.519683845	0.243648755	0.211181223	0.279738530375	0.709949285	0.571171501	0.208085126	0.479696918	0.300080954	0.298824167	0.33879150348	0.388685259203	0.298069044	0.4651657237	0.397674029	0.236902602	0.247557004	0.237922317	0.232803685	0.297654122	0.434333762163	0.258132485637	0.289584002	0.186958166274	0.301099377	0.358618687	0.209989341	0.149081334	0.246356165	0.360465485	0.391537794066	0.550745030128	0.285661159	0.481880756	0.315995485	0.261336373	0.304527336	0.400486932	0.29950326	0.513108186633	0.169814794	0.219665878	0.742911919746	0.286475442	0.333579867	0.392057343	0.239585137	0.284549968	0.364604236	0.48748127781	0.287620606	0.310807265	0.744630381	0.261229946	0.45964404	0.137811717	0.344486953	0.159001942	0.437967597	0.347509363	0.614865141	0.294971112	0.273618468	0.248683508	0.230571581	0.493650106	0.300767757	0.190313923	0.361409177	0.250344573	0.31355755	0.160663472	0.26237864	0.311867701	0.230766563	0.269192346	0.267297339	0.265446737	0.160619979	0.557722493	0.214788807289	0.262296405	0.364227081	0.624862131059	0.232028	0.277765998	0.426483222	0.315661770959	0.501554361504	0.214681839	0.0	0.753679555865	0.255929459	0.247838461496	0.208542442	0.785709679	0.46936239	0.311922073	0.282192886	0.375197381	0.332026761	0.209923556	0.233798808	0.330920431	0.304121168	0.246027431	0.214710487	0.235873825	0.226251833	0.365728144	0.180870048	0.158444343	0.179097267	0.491303684	0.201384756	0.165860441
ERR537777	0.785864838282	0.72529006741	0.770463364364	0.774084088486	0.82206029088	0.860072378077	0.742811483956	0.770385682648	0.748396697022	0.788525266802	0.764310350297	0.566177304289	0.792082000545	0.729409240164	0.735897940951	0.775983259191	0.754860609967	0.787703960681	0.559867704883	0.809609698214	0.746799646064	0.731931514015	0.115377741637	0.614296823872	0.762795719596	0.632913725233	0.785257886738	0.750426078195	0.769387401344	0.613940057233	0.765109621693	0.610227027688	0.782031946218	0.830733633489	0.773288024072	0.806732251455	0.782635955086	0.839219456834	0.736487873652	0.748385442719	0.749384200649	0.783430638646	0.769134845785	0.704389652572	0.765277965777	0.750879551428	0.726752860752	0.724317338316	0.62360308774	0.565314180406	0.823890573541	0.69407634203	0.684242115018	0.815773950764	0.800941863306	0.623766899419	0.768308853335	0.695808541767	0.714761768726	0.80400408689	0.467303747963	0.77126275731	0.78583419397	0.790126591307	0.726065136511	0.769246783339	0.710570380011	0.563714752762	0.713436781536	0.804081419975	0.380431499727	0.772141735699	0.678685779957	0.758076910679	0.738574984177	0.723104076766	0.690248690211	0.796094060474	0.63477835536	0.801331382836	0.766459185497	0.757762624912	0.797673919175	0.740711232886	0.751923445113	0.785116885623	0.790602126549	0.710754254927	0.761774195299	0.722144116692	0.778064545161	0.724798966575	0.766788754208	0.745186841147	0.639951100759	0.769346764847	0.771302767801	0.740039646739	0.783077619805	0.773747166645	0.750479993958	0.572160150264	0.723408090678	0.798092100148	0.645808221105	0.790419329675	0.627885187272	0.746061642508	0.753679555865	0.0	0.735418716517	0.716325628494	0.763539659906	0.315261373297	0.667172237968	0.742907336574	0.717902917732	0.756281108689	0.661414331127	0.765044523091	0.798068875245	0.754471209041	0.791009643248	0.76426756796	0.78484520636	0.792217729472	0.790936071675	0.780958880305	0.761412359312	0.752752190967	0.752095751115	0.558628036415	0.78397919277	0.776132339053
ERR537654	0.235502452	0.343883296	0.305794018	0.169488458	0.277030383	0.300286306	0.311975186	0.281586115	0.319397492	0.360234119	0.279933651	0.53133336	0.287237328	0.296756464	0.270895236	0.196061601	0.325830268	0.29006118	0.516000934	0.286681372	0.237629004	0.33666253687	0.683861632	0.565410616	0.343344999	0.464104343	0.182650835	0.287299412	0.296491348341	0.456916629278	0.282960095	0.493449604803	0.37749207	0.324661435	0.287788955	0.240443992	0.233655604	0.321756547	0.476281946746	0.27416914419	0.224937939	0.304691491142	0.231899354	0.282541796	0.286660082	0.274132357	0.229612212	0.32277879	0.459686174536	0.533524303207	0.294694894	0.466049507	0.327361016	0.313001804	0.176754809	0.425804197	0.303624133	0.476441108352	0.326572753	0.280168919	0.700130305451	0.243784195	0.281761836	0.315858978	0.26452193	0.346409721	0.425601529	0.517775017017	0.341259923	0.257859522	0.669225146	0.299313483	0.543309975	0.259992102	0.319196646	0.269050829	0.519324288	0.305444254	0.571297622	0.244351385	0.294214363	0.271700243	0.288270132	0.518094619	0.259857142	0.339853152	0.287677246	0.192441358	0.303765677	0.272732593	0.263064353	0.22578078	0.243704494	0.229430537	0.159544896	0.239327998	0.263744722	0.467115084	0.279181859538	0.208169422	0.230106714	0.59733219096	0.293393779	0.326810531	0.458224473	0.332567281566	0.532793243108	0.257361206	0.255929459	0.735418716517	0.0	0.299437383953	0.256612277	0.718674824	0.514506659	0.270476914	0.302742153	0.243358908	0.306485366	0.329736983	0.276217333	0.275191418	0.270803837	0.225607978	0.306717056	0.287605634	0.278105756	0.269317111	0.292894623	0.238308566	0.273889708	0.451328677	0.262084665	0.28993836
ERR537712	0.227562325137	0.347806572948	0.390621359329	0.353804660586	0.345701791965	0.418081151901	0.240278786452	0.337573832237	0.424832845408	0.334642055877	0.259434059306	0.508915404404	0.219185131974	0.221917606301	0.189624779752	0.294195495366	0.232958452768	0.433176939661	0.416619575309	0.338238173844	0.271428961077	0.290888766845	0.672617132924	0.598368840867	0.325552256459	0.41683868637	0.339189970043	0.303341700777	0.238579998202	0.317749033985	0.33730209041	0.365994997904	0.320869177615	0.339677323127	0.366166581352	0.342133600191	0.296015177124	0.346476705982	0.330269433943	0.259679005854	0.258275150628	0.214411593499	0.381593129658	0.293414175069	0.239440895736	0.211100925294	0.289729425948	0.356207904552	0.251964152415	0.509204824115	0.349222043361	0.438586990824	0.20728908146	0.277971173855	0.356635291248	0.308575939897	0.237160513269	0.382956048605	0.259196282705	0.289152717764	0.74277166293	0.275874816837	0.420731850211	0.395518595405	0.251484647384	0.251669925819	0.287804213874	0.445226468543	0.197027267508	0.364643536881	0.741124580913	0.268840357437	0.424365603424	0.223774514909	0.410872961236	0.219826767019	0.396118714506	0.3076221105	0.511079256089	0.373388879626	0.376977371664	0.325974358919	0.266299068283	0.388302969778	0.310863465141	0.292845146224	0.398392928207	0.298896426647	0.300221060082	0.222252918042	0.355822082942	0.342972201813	0.258948250301	0.239663303118	0.338254705229	0.276902344692	0.241265933989	0.55206513527	0.240469928829	0.323217012234	0.382973165466	0.643837952425	0.245618114829	0.335960206358	0.317247532061	0.383454838484	0.419540269976	0.217574057744	0.247838461496	0.716325628494	0.299437383953	0.0	0.230162509448	0.779308272043	0.448398954443	0.280090112309	0.204859667402	0.346944330387	0.204275092187	0.233501341969	0.342252005429	0.33692914625	0.345713105934	0.26459797918	0.296822818753	0.320455275177	0.31546790628	0.42742160663	0.240783332519	0.189947175373	0.202907811752	0.430179677906	0.284701898844	0.268107632821
ERR537688	0.177414583	0.281751675	0.352093987	0.285017403	0.279390122	0.378860221	0.301908501	0.325253272	0.402759483	0.293468034	0.220699766	0.522170203	0.205976869	0.209341877	0.246247467	0.206734954	0.263177801	0.387210815	0.512686007	0.263316363	0.193944747	0.287189848613	0.719561537	0.611731361	0.26902589	0.43837087	0.285125916	0.319265219	0.286658613719	0.427083162464	0.301353918	0.471560927141	0.352583865	0.271907968	0.264922152	0.240627385	0.236982673	0.317493358	0.413290211392	0.210253246723	0.235424112	0.22509212974	0.318518401	0.261347103	0.241531215	0.23827631	0.279846963	0.301541125	0.360715851298	0.557181757536	0.291003687	0.451351164	0.248476629	0.300356523	0.278658346	0.408015112	0.262176234	0.450672200118	0.273031314	0.22627053	0.738289008402	0.249119678	0.360841327	0.404851467	0.204838529	0.275329108	0.34347853	0.501050794988	0.268321592	0.303070211	0.740694515	0.273955136	0.480383412	0.182368879	0.363538953	0.228481616	0.451908855	0.312574217	0.547960037	0.30518944	0.289830144	0.273471564	0.222551161	0.456445506	0.295540027	0.249424893	0.367689009	0.221432659	0.327140532	0.23882664	0.281698572	0.285168807	0.265464643	0.229552486	0.287341281	0.242722883	0.210924733	0.510889505	0.244131753243	0.241325723	0.339818083	0.660115008719	0.22435537	0.283708248	0.398693954	0.326953897539	0.500058931678	0.237418739	0.208542442	0.763539659906	0.256612277	0.230162509448	0.0	0.787665395	0.512970934	0.247161989	0.244731308	0.352250763	0.296252291	0.221359366	0.280977328	0.319769713	0.320802508	0.242970431	0.223687661	0.210126845	0.262293179	0.325357484	0.2674317	0.225770591	0.213548819	0.452949052	0.174912158	0.204017271
ERR537736	0.821790608	0.759690306	0.787830748	0.783495256	0.865302243	0.864847924	0.790806382	0.816691295	0.741193488	0.828413227	0.796244245	0.606500786	0.822463028	0.769294764	0.78292686	0.805406079	0.793621722	0.802769612	0.667614548	0.84234815	0.79401259	0.766072135141	0.407809122	0.627117612	0.797000773	0.707675895	0.791323425	0.755059304	0.822700943556	0.680597879058	0.771514955	0.673686680736	0.805341428	0.863569317	0.799863713	0.828790214	0.803829694	0.881007501	0.781414611071	0.780653923555	0.794352363	0.821320756427	0.754697678	0.715761122	0.799967798	0.787896353	0.757352532	0.743105774	0.721809412558	0.653599045507	0.857323188	0.756369095	0.733793218	0.845266728	0.798865151	0.714526049	0.803770833	0.739026488101	0.750981615	0.840743053	0.518926122888	0.805751489	0.790001086	0.840741992	0.76808061	0.797536913	0.775364821	0.598749904877	0.789782795	0.846074842	0.393257404	0.801667485	0.731407795	0.79303781	0.682066256	0.763973773	0.760974608	0.827218618	0.699299392	0.828162403	0.788694333	0.778324585	0.835818284	0.782918519	0.794661526	0.82983395	0.804425284	0.74622553	0.794236763	0.756426457	0.761413119	0.724155028	0.804529734	0.786991529	0.609628848	0.809302694	0.80466342	0.647575584	0.827182745093	0.791079824	0.7655124	0.566610559342	0.766087561	0.841707065	0.737125033	0.81710426563	0.706532601989	0.75977942	0.785709679	0.315261373297	0.718674824	0.779308272043	0.787665395	0.0	0.713661331	0.77023083	0.756370181	0.756389166	0.731322064	0.804815105	0.802614111	0.780005854	0.829911549	0.793843362	0.828735324	0.841609782	0.834705054	0.787516133	0.802410633	0.78571952	0.769643356	0.579618733	0.801318981	0.809968338
ERR537731	0.550999329	0.469921557	0.577436617	0.579114389	0.630127862	0.656248969	0.505235549	0.58461443	0.589326789	0.52251634	0.510740348	0.425691751	0.481863057	0.454125697	0.440171559	0.547116836	0.401476149	0.640131111	0.512540749	0.585462091	0.520272965	0.419816170124	0.616590315	0.390171143	0.459882904	0.423784358	0.568875576	0.499905715	0.547898424565	0.305066628038	0.503737064	0.425640994279	0.576944715	0.579610674	0.538432872	0.593472167	0.522256219	0.673929438	0.480674953632	0.513936464474	0.546572968	0.538707763895	0.581919513	0.479402065	0.464836711	0.431899416	0.499405145	0.531922605	0.424469998786	0.515539539343	0.624008993	0.396874938	0.410770005	0.583450915	0.595019406	0.37011695	0.528768086	0.539964595838	0.398449446	0.57375479	0.67929636662	0.552290348	0.635443523	0.627562717	0.535143997	0.531901664	0.310343182	0.360017861256	0.46800888	0.642660791	0.668639387	0.541387162	0.275420358	0.474182261	0.539173055	0.437853994	0.260308973	0.622912001	0.616727105	0.624784124	0.528939492	0.488665972	0.567337759	0.62763134	0.485769227	0.510822195	0.637291057	0.520814677	0.561593486	0.421707592	0.552975158	0.533916515	0.543376903	0.525635182	0.529565877	0.544002235	0.491904819	0.599802123	0.550366043277	0.561356673	0.605761387	0.487727647335	0.448385556	0.544538216	0.356458006	0.596230802776	0.490609054869	0.411681257	0.46936239	0.667172237968	0.514506659	0.448398954443	0.512970934	0.713661331	0.0	0.523495829	0.460381172	0.570062175	0.447627215	0.522323904	0.537642524	0.536825407	0.5900664	0.526593215	0.534663921	0.595006641	0.475963585	0.62785606	0.409869342	0.471288357	0.445072145	0.447718942	0.512341664	0.469768909
ERR537679	0.254622498	0.267051318	0.283366206	0.235174842	0.304877731	0.42553909	0.253391086	0.355405965	0.343661936	0.411231259	0.291427541	0.558432272	0.298713048	0.278236336	0.270382594	0.260467305	0.319364088	0.357011514	0.50574935	0.309699452	0.241821912	0.301029913937	0.694030538	0.618945904	0.335062037	0.472000143	0.236341935	0.27755118	0.267474134099	0.437222890843	0.264253395	0.484475547827	0.331976294	0.359091449	0.296401403	0.257242336	0.230893382	0.359143187	0.382920830367	0.246860996265	0.270189725	0.325467991292	0.303876662	0.23448691	0.303757246	0.316169759	0.273694876	0.290376484	0.395388859073	0.58637256755	0.290763374	0.432737765	0.276700178	0.318023414	0.312009285	0.446386703	0.262563533	0.389388718357	0.316738343	0.316873719	0.740090393488	0.282653177	0.314755904	0.428794362	0.304774164	0.277855933	0.386858649	0.523494759807	0.317117847	0.373327154	0.716080428	0.242569821	0.519597459	0.282426292	0.285746538	0.297606121	0.484477554	0.32803463	0.501503758	0.295487417	0.306472227	0.267907273	0.281397286	0.444840021	0.265766862	0.350284168	0.30598282	0.273444458	0.285039297	0.313852765	0.312000041	0.238264764	0.271814758	0.241823141	0.29035334	0.247444504	0.300499988	0.460933984	0.323619401589	0.238587784	0.291096574	0.666736876036	0.287054945	0.286206975	0.420561723	0.281515024479	0.50584145864	0.263354362	0.311922073	0.742907336574	0.270476914	0.280090112309	0.247161989	0.77023083	0.523495829	0.0	0.306911577	0.316553216	0.307407268	0.322523889	0.328709573	0.256208038	0.280296603	0.24709329	0.291233322	0.269165046	0.303628736	0.346796089	0.327403369	0.280990842	0.275233746	0.462992323	0.226382179	0.309065276
ERR537715	0.256283525	0.317041293	0.417036373	0.360956867	0.367194234	0.443280081	0.284725875	0.351648782	0.456582619	0.33185806	0.26536057	0.494405741	0.272141101	0.222315803	0.252549197	0.298346934	0.292291153	0.439016273	0.438469615	0.331177569	0.276768745	0.328767600438	0.669944771	0.580539091	0.299347334	0.38740503	0.35634879	0.350290905	0.297332321945	0.301737655646	0.349251234	0.355525597469	0.360946557	0.324407096	0.336072286	0.344978851	0.315270849	0.397891564	0.428853841786	0.285322810883	0.269147942	0.264263029384	0.381695963	0.263413631	0.263314563	0.25645567	0.288496747	0.372562561	0.321104493895	0.481231481149	0.358941631	0.407708	0.245321051	0.334782325	0.373518894	0.284134054	0.273917992	0.411544159631	0.304979528	0.298499758	0.730983970429	0.327648372	0.450687985	0.402562275	0.241049149	0.296108818	0.287410632	0.422352154517	0.181864452	0.376341701	0.733570483	0.296727336	0.440799062	0.234814721	0.405435019	0.262113632	0.396297039	0.383689565	0.542017631	0.385346388	0.341803226	0.327899942	0.281135759	0.490665422	0.348565453	0.287014351	0.445826365	0.292841965	0.352164386	0.250616866	0.346377182	0.363701931	0.302817047	0.285325026	0.329044987	0.293693265	0.251486091	0.541778319	0.275850289031	0.333854477	0.389744181	0.620332878677	0.24409508	0.327401394	0.345754896	0.388325538978	0.423932613983	0.269004437	0.282192886	0.717902917732	0.302742153	0.204859667402	0.244731308	0.756370181	0.460381172	0.306911577	0.0	0.400621737	0.205036155	0.269816452	0.325475246	0.377482499	0.385202418	0.291578821	0.267816635	0.342213213	0.302934709	0.423881534	0.261140656	0.266882687	0.277937971	0.40614241	0.310420218	0.253153611
ERR537661	0.322639168	0.44035438	0.345821772	0.267432274	0.342700557	0.331117444	0.279415178	0.234107065	0.257249172	0.493550645	0.374482091	0.600687534	0.38097381	0.38670909	0.333693916	0.292041717	0.39787702	0.363611574	0.54090066	0.42020207	0.333443364	0.406441688239	0.712477642	0.65124423	0.460842621	0.531143571	0.270929853	0.271508308	0.310292755586	0.518084549116	0.349682077	0.557137630911	0.284242664	0.429642805	0.408332399	0.345289348	0.352494752	0.300530097	0.431796965047	0.310800413281	0.295545505	0.410381853722	0.334233732	0.365089078	0.375990006	0.372315071	0.306936978	0.349743486	0.500176746842	0.587580558508	0.393658194	0.519549719	0.392295166	0.355009232	0.232587855	0.502294641	0.337332675	0.431483653057	0.417432731	0.379856931	0.759903445887	0.268775447	0.331499594	0.278212456	0.357182402	0.401498345	0.443122165	0.591748524367	0.398112095	0.27830719	0.712118702	0.367347387	0.608309305	0.365726548	0.392835262	0.366818173	0.57456326	0.201148428	0.553246036	0.305733213	0.420223113	0.407590169	0.397560878	0.433863899	0.295315548	0.44729988	0.276257844	0.329727952	0.305652363	0.369987425	0.403684475	0.281174636	0.293794948	0.287137645	0.288415594	0.274166724	0.369204742	0.5072194	0.367479533302	0.27628007	0.257881204	0.689937328192	0.349812121	0.433095823	0.499178303	0.423576857236	0.577157523407	0.31437125	0.375197381	0.756281108689	0.243358908	0.346944330387	0.352250763	0.756389166	0.570062175	0.316553216	0.400621737	0.0	0.345345774	0.435162225	0.354296757	0.283725854	0.322728173	0.27072934	0.420929064	0.397404354	0.402796014	0.367551979	0.384359601	0.31193359	0.36327268	0.509107747	0.360576047	0.413932842
ERR537729	0.30908431	0.381030646	0.413035858	0.368428588	0.393119349	0.472945666	0.252712206	0.377674113	0.443719026	0.398793787	0.321241499	0.468506606	0.321920946	0.295712636	0.287222536	0.322209693	0.34043009	0.46297334	0.408362386	0.382020986	0.31175827	0.339198664064	0.610226222	0.564295054	0.376592839	0.332649845	0.372047071	0.346005794	0.245844640103	0.28270886102	0.355320259	0.339542826887	0.358870156	0.382311893	0.370493685	0.36067339	0.338845	0.404820701	0.391111053052	0.305977816654	0.293174585	0.31117636269	0.413423126	0.302520394	0.312417422	0.310245023	0.295430734	0.350476562	0.295161375967	0.426831127975	0.400723078	0.386051177	0.23758384	0.32472109	0.383314567	0.249789897	0.275884043	0.382201011293	0.357670941	0.348355947	0.694889054789	0.335157301	0.475621176	0.41762563	0.27423669	0.314583195	0.264442141	0.398695618059	0.177913385	0.387960976	0.694769936	0.329198553	0.456741665	0.297473352	0.42057511	0.311873781	0.399973118	0.363155942	0.499469846	0.404787457	0.376489663	0.368783189	0.307382454	0.442447993	0.35466652	0.34790258	0.436674322	0.315797038	0.325420663	0.307334521	0.390484257	0.369800204	0.297467438	0.280515621	0.343659398	0.322452426	0.310076652	0.531690242	0.315933713875	0.357987004	0.396950802	0.601766007126	0.276216251	0.374233631	0.268434397	0.417694878718	0.416187780554	0.292307578	0.332026761	0.661414331127	0.306485366	0.204275092187	0.296252291	0.731322064	0.447627215	0.307407268	0.205036155	0.345345774	0.0	0.321450947	0.384232587	0.377005014	0.376129129	0.299759684	0.343829264	0.371642918	0.347138976	0.442847961	0.314129455	0.304050796	0.31179874	0.366639697	0.334313601	0.329686168
ERR537697	0.254120483	0.351742185	0.404880111	0.383311059	0.289067684	0.368599857	0.354787435	0.373923558	0.489625203	0.236212832	0.237774142	0.564935689	0.195935985	0.261862497	0.258102545	0.299377356	0.242481959	0.415040987	0.546039677	0.262121299	0.283572469	0.348543024046	0.720689163	0.632927493	0.26489413	0.469453494	0.384882686	0.392012703	0.304385582014	0.401907993507	0.372505444	0.473221724422	0.440366551	0.253890128	0.274488076	0.278562633	0.288300179	0.28438477	0.412424092477	0.316522029712	0.327975462	0.153060167534	0.371869359	0.366461331	0.267859753	0.229742374	0.302805725	0.393214587	0.32489736593	0.551659537785	0.315349079	0.49702925	0.295892323	0.291860789	0.373403228	0.407330018	0.34619615	0.447915275951	0.25415636	0.20213241	0.763010875743	0.347653912	0.394617369	0.431821031	0.226258961	0.295956714	0.365812818	0.525306512374	0.25266397	0.356332161	0.766507775	0.32525507	0.514468438	0.229681021	0.402818445	0.201639532	0.470621283	0.369271741	0.548420509	0.346313468	0.300528412	0.305675536	0.209340047	0.460525312	0.383353911	0.218196487	0.407801273	0.311878311	0.380771202	0.21466139	0.258558422	0.390868145	0.295286211	0.323952814	0.352200157	0.340097067	0.221584425	0.587571935	0.173336887671	0.335217025	0.428642247	0.678402253513	0.286274738	0.292359562	0.42141328	0.359559605082	0.537621797119	0.285264771	0.209923556	0.765044523091	0.329736983	0.233501341969	0.221359366	0.804815105	0.522323904	0.322523889	0.269816452	0.435162225	0.321450947	0.0	0.288783756	0.414176743	0.36239397	0.320600329	0.254430041	0.255335527	0.291967279	0.416918118	0.252478134	0.227827537	0.212395467	0.502390132	0.273628474	0.244396697
ERR537742	0.237929869	0.334079255	0.273686197	0.279542135	0.247332952	0.211324675	0.383374973	0.30134709	0.368957437	0.287097078	0.229879468	0.546912971	0.258438947	0.316624997	0.268905583	0.212046528	0.302577137	0.318249325	0.544886167	0.216041935	0.269136559	0.341301762739	0.753135151	0.611517277	0.29624272	0.511303982	0.273811742	0.308754883	0.348757014206	0.507538448968	0.269157978	0.537521795686	0.410916217	0.269864606	0.220057284	0.222709905	0.241850485	0.286412822	0.503034921685	0.289435711814	0.297696046	0.249347134442	0.247465083	0.362337639	0.306490159	0.276957646	0.258223037	0.401111895	0.504903376775	0.584013938373	0.242786851	0.48065113	0.393384895	0.258263799	0.281945546	0.486402682	0.340766906	0.529628448402	0.308503264	0.2441522	0.73018213114	0.335054918	0.270874137	0.373692015	0.289283473	0.324681596	0.443491024	0.541491207581	0.327212936	0.347966465	0.729812631	0.291165496	0.547772254	0.243535411	0.308534375	0.26246443	0.521451955	0.382379211	0.637746793	0.277670698	0.24021093	0.29216495	0.245733811	0.55934368	0.316018217	0.249172763	0.318222355	0.271454519	0.32929269	0.275729444	0.259335902	0.296063685	0.279521563	0.321888124	0.291936471	0.278705867	0.247456409	0.536163567	0.251979775351	0.230127657	0.356467315	0.663696356272	0.296079222	0.258220192	0.49547778	0.280173979528	0.532059189798	0.262052655	0.233798808	0.798068875245	0.276217333	0.342252005429	0.280977328	0.802614111	0.537642524	0.328709573	0.325475246	0.354296757	0.384232587	0.288783756	0.0	0.290267387	0.229906328	0.247482187	0.232274619	0.287115657	0.266982473	0.352400106	0.284528184	0.249330745	0.271113499	0.494135052	0.251507094	0.258757377
ERR537766	0.299528972	0.339015336	0.206054912	0.243406298	0.278390971	0.340305032	0.30775697	0.282018251	0.155755264	0.446579095	0.332047689	0.574981414	0.342510564	0.332014842	0.273882642	0.238271097	0.34078595	0.209749008	0.51155281	0.354226962	0.298207056	0.337991103586	0.710198822	0.620394538	0.412285205	0.488917857	0.201642665	0.265845592	0.310377350316	0.493064008673	0.284957991	0.515411648174	0.342381338	0.404254945	0.273538833	0.271570384	0.24762591	0.369155293	0.444732373107	0.303597252558	0.261731711	0.381561981418	0.220326212	0.23147067	0.342009496	0.322515925	0.309368266	0.364509072	0.50463135687	0.570689459606	0.281267802	0.343402419	0.379467136	0.35404464	0.275088823	0.488545671	0.346633549	0.473279753653	0.374259253	0.378880327	0.742161474496	0.291641019	0.200852096	0.349382442	0.339769374	0.381950491	0.434960721	0.542646595357	0.377431273	0.339973652	0.711079784	0.325046269	0.542056705	0.323261068	0.277584212	0.325283179	0.514747108	0.321586406	0.577602088	0.237095937	0.289782985	0.219015335	0.370749488	0.499988021	0.215634016	0.376202206	0.204008304	0.307357886	0.322867089	0.335843495	0.315556437	0.194107496	0.312622656	0.239460715	0.29204239	0.256659708	0.337261808	0.36059689	0.368090172577	0.196196716	0.191522958	0.662174139521	0.322957459	0.299002125	0.471841197	0.250293955384	0.540069756627	0.26993696	0.330920431	0.754471209041	0.275191418	0.33692914625	0.319769713	0.780005854	0.536825407	0.256208038	0.377482499	0.283725854	0.377005014	0.414176743	0.290267387	0.0	0.216789507	0.21605509	0.328196166	0.294388206	0.29495907	0.245022873	0.343444433	0.294779984	0.318586222	0.481033977	0.285071677	0.333987558
